year,vcnaics4,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
2015,3363,3995,4937,540954,527136,265,5.387,229,4.655,61462,11182,50280,2.121,11.660,33859,8324,25535,1.579,6.423,27603,5.236,12.846,155,156,2964
2015,3364,1289,1726,367173,371110,117,6.822,95,5.539,26503,2966,23537,0.799,7.142,33190,9139,24051,2.463,8.943,-6687,-1.802,14.283,52,52,635
2015,3365,155,236,32902,31612,8,3.383,9,3.805,4097,220,3877,0.696,12.960,1426,134,1292,0.424,4.511,2671,8.449,9.022,5,5,41
2015,3366,1288,1416,143393,141568,112,7.952,97,6.887,14047,2221,11826,1.569,9.922,10313,1257,9056,0.888,7.285,3734,2.638,14.570,77,77,591
2015,3369,780,804,31302,31330,74,9.125,88,10.851,2617,243,2374,0.776,8.353,2602,642,1960,2.049,8.305,15,0.048,16.610,63,63,241
2015,3371,9865,10132,218794,217427,700,6.838,909,8.880,22226,4432,17794,2.038,10.222,19755,6292,13463,2.894,9.086,2471,1.136,18.172,671,674,3984
2015,3372,3293,3453,110237,109442,165,4.742,218,6.265,10246,1797,8449,1.642,9.362,8716,2584,6132,2.361,7.964,1530,1.398,15.928,157,158,1492
2015,3379,635,726,31152,31428,45,6.148,57,7.787,3470,880,2590,2.800,11.041,4003,1581,2422,5.031,12.737,-533,-1.696,22.083,43,48,1262
2015,3391,9227,10184,276810,277150,647,6.288,858,8.339,27031,7936,19095,2.863,9.753,28277,7296,20981,2.633,10.203,-1246,-0.450,19.506,665,671,3071
2015,3399,14771,15144,262733,260363,1591,10.649,1184,7.925,29468,9293,20175,3.569,11.318,24533,6963,17570,2.674,9.423,4935,1.895,18.845,911,918,4929
2015,4231,15484,23123,392082,385649,1438,6.186,1683,7.240,46595,11074,35521,2.872,12.082,33600,13553,20047,3.514,8.713,12995,3.370,17.425,1116,1158,7279
2015,4232,9793,11599,151429,149827,882,7.590,925,7.960,17398,4346,13052,2.901,11.612,14044,5270,8774,3.517,9.373,3354,2.239,18.747,658,679,3730
2015,4233,9432,16008,214099,210112,1034,6.453,1066,6.653,28922,6966,21956,3.315,13.765,21056,8226,12830,3.915,10.021,7866,3.744,20.043,569,596,3576
2015,4234,21340,32041,640855,644580,2626,8.029,3957,12.099,72752,23457,49295,3.639,11.287,78630,33668,44962,5.223,12.199,-5878,-0.912,22.573,1500,1535,9927
2015,4235,7042,9688,156982,155373,424,4.336,604,6.177,16472,3159,13313,2.033,10.602,13287,4364,8923,2.809,8.552,3185,2.050,17.103,378,389,2016
2015,4236,18161,27970,546688,536985,2097,7.506,2031,7.270,79722,19401,60321,3.613,14.846,58857,18762,40095,3.494,10.961,20865,3.886,21.921,1195,1232,7177
2015,4237,10008,18766,235270,232282,774,4.118,837,4.453,23479,4628,18851,1.992,10.108,17655,5107,12548,2.199,7.601,5824,2.507,15.201,432,446,2128
2015,4238,38496,56120,771043,762571,2978,5.305,3008,5.359,81670,19647,62023,2.576,10.710,64938,19408,45530,2.545,8.516,16732,2.194,17.031,1869,1935,9514
2015,4239,27702,31068,332387,335246,2780,8.906,3072,9.842,38315,10887,27428,3.247,11.429,44067,15035,29032,4.485,13.145,-5752,-1.716,22.858,2295,2335,10300
2015,4241,7246,9567,146684,147304,593,6.180,649,6.764,13726,5265,8461,3.574,9.318,14740,3592,11148,2.438,10.007,-1014,-0.688,18.636,444,455,2253
2015,4242,6167,9520,301293,299120,880,9.318,729,7.719,40628,10206,30422,3.412,13.583,36679,7147,29532,2.389,12.262,3949,1.320,24.525,498,499,3353
2015,4243,13442,14605,200751,200526,1450,9.898,1540,10.512,25010,6743,18267,3.363,12.472,24701,9186,15515,4.581,12.318,309,0.154,24.636,1248,1254,6773
2015,4244,24787,32414,807579,792784,3386,10.593,2490,7.790,86811,30420,56391,3.837,10.950,58256,18619,39637,2.349,7.348,28555,3.602,14.697,1815,1837,11615
2015,4245,3274,6124,64034,63205,351,5.757,296,4.855,7269,2069,5200,3.274,11.501,5641,1470,4171,2.326,8.925,1628,2.576,17.850,149,153,769
2015,4246,7869,12163,157398,157145,620,5.053,835,6.805,17553,4939,12614,3.143,11.170,17326,6394,10932,4.069,11.026,227,0.144,22.051,433,462,2465
2015,4247,4063,6341,101464,101578,305,4.770,410,6.413,12786,3197,9589,3.147,12.587,12947,5249,7698,5.167,12.746,-161,-0.158,25.175,202,213,1533
2015,4248,3230,4177,198711,196021,306,7.321,312,7.464,16380,4227,12153,2.156,8.356,10946,3463,7483,1.767,5.584,5434,2.772,11.168,242,247,2312
2015,4249,20294,26878,339304,336213,2326,8.677,2182,8.140,42205,12407,29798,3.690,12.553,35872,12657,23215,3.765,10.669,6333,1.884,21.339,1558,1616,7239
2015,4251,34659,37060,293175,288823,3984,10.725,4155,11.186,44745,17656,27089,6.113,15.492,35668,13958,21710,4.833,12.349,9077,3.143,24.699,3138,3163,8302
2015,4411,37536,43382,1243249,1216725,3641,8.430,3255,7.537,138671,46116,92555,3.790,11.397,85439,30855,54584,2.536,7.022,53232,4.375,14.044,2564,2594,24256
2015,4412,11227,12866,138524,136051,849,6.594,869,6.749,17175,4962,12213,3.647,12.624,12193,4564,7629,3.355,8.962,4982,3.662,17.924,637,655,3644
2015,4413,26550,55615,522344,514821,2991,5.385,2855,5.140,54244,19154,35090,3.721,10.536,39235,13885,25350,2.697,7.621,15009,2.915,15.242,1609,1651,6180
2015,4421,13027,22395,202067,199337,1835,8.206,1767,7.902,26773,9593,17180,4.812,13.431,21503,8115,13388,4.071,10.787,5270,2.644,21.575,1083,1338,5634
2015,4422,17559,25343,243927,237005,1517,5.956,1767,6.938,35644,9862,25782,4.161,15.039,21240,7023,14217,2.963,8.962,14404,6.078,17.924,1171,1195,3522
2015,4431,21878,41245,392065,395086,3305,7.936,4102,9.850,41539,14559,26980,3.685,10.514,48418,18688,29730,4.730,12.255,-6879,-1.741,21.028,2543,2845,11732
2015,4441,34534,56966,1128212,1122583,2334,4.089,2562,4.488,74017,13978,60039,1.245,6.593,62129,11881,50248,1.058,5.534,11888,1.059,11.069,1782,1838,7946
2015,4442,12528,16371,147641,145206,1000,6.124,916,5.610,18253,5326,12927,3.668,12.570,13269,3288,9981,2.264,9.138,4984,3.432,18.276,653,664,2238
2015,4451,59894,86648,2807356,2762586,8709,10.092,8007,9.278,308113,124108,184005,4.492,11.153,221200,100174,121026,3.626,8.007,86913,3.146,16.014,5827,5941,29747
2015,4452,16385,20263,158335,154665,2407,11.974,2084,10.367,30565,13031,17534,8.425,19.762,23329,9092,14237,5.879,15.084,7236,4.679,30.167,1567,1609,7043
2015,4453,27434,31356,162126,159646,2484,7.958,2196,7.036,24023,8362,15661,5.238,15.048,18941,6570,12371,4.115,11.864,5082,3.183,23.729,1757,1795,5442
2015,4461,39705,88702,1035694,1024089,5414,6.123,4846,5.481,98046,29122,68924,2.844,9.574,74587,24985,49602,2.440,7.283,23459,2.291,14.567,3115,3227,15039
2015,4471,61259,107144,919915,910198,7165,6.681,7379,6.880,120922,45136,75786,4.959,13.285,101691,36631,65060,4.025,11.172,19231,2.113,22.345,5109,5344,24622
2015,4481,31975,92900,1355788,1366599,8325,8.970,8144,8.775,197710,85288,112422,6.241,14.467,222876,60149,162727,4.401,16.309,-25166,-1.842,28.935,3738,4955,26883
2015,4482,5124,24412,234073,228931,1306,5.349,1315,5.386,34485,9311,25174,4.067,15.064,24004,7492,16512,3.273,10.485,10481,4.578,20.971,476,503,1832
2015,4483,14934,21931,128587,129345,1282,5.802,1608,7.278,15480,4921,10559,3.805,11.968,17004,4918,12086,3.802,13.146,-1524,-1.178,23.936,1126,1144,3131
2015,4511,24528,35341,479089,468415,2894,8.207,2738,7.765,64848,21868,42980,4.669,13.844,42651,11410,31241,2.436,9.105,22197,4.739,18.211,1996,2060,7470
2015,4512,3377,7467,97134,97969,434,5.781,516,6.873,9772,1711,8061,1.746,9.975,11235,2719,8516,2.775,11.468,-1463,-1.493,19.949,315,326,1181
2015,4522,24,4926,560095,565315,35,0.710,37,0.751,18303,3771,14532,0.667,3.238,28692,2413,26279,0.427,5.075,-10389,-1.838,6.475,D,D,D
2015,4523,7164,46366,2334222,2301937,2944,6.441,1625,3.555,144094,76986,67108,3.344,6.260,77272,8759,68513,0.381,3.357,66822,2.903,6.714,867,896,2823
2015,4531,11816,12368,59533,60020,905,7.222,1232,9.831,8415,2584,5831,4.305,14.020,9403,3384,6019,5.638,15.666,-988,-1.646,28.041,975,977,2712
2015,4532,17068,26559,228984,233293,1796,6.615,2976,10.962,27872,7917,19955,3.394,11.947,35971,12575,23396,5.390,15.419,-8099,-3.472,23.894,1945,2039,6616
2015,4533,12829,18901,198126,195956,1737,9.228,1583,8.409,28072,10848,17224,5.536,14.326,23836,6109,17727,3.118,12.164,4236,2.162,24.328,1239,1253,3869
2015,4539,31072,41251,266608,260602,5585,13.873,3599,8.940,43810,21537,22273,8.264,16.811,31809,11109,20700,4.263,12.206,12001,4.605,24.412,2620,2684,8388
2015,4541,28342,29748,452956,432480,5603,19.487,3613,12.566,102568,50384,52184,11.650,23.716,61122,24468,36654,5.658,14.133,41446,9.583,28.266,2838,2849,12237
2015,4542,3037,3445,39480,39420,312,8.949,395,11.329,3943,1107,2836,2.808,10.003,3762,1736,2026,4.404,9.544,181,0.459,19.087,294,295,870
2015,4543,20636,25724,175011,174295,2554,9.906,2670,10.356,25170,9867,15303,5.661,14.441,23379,10247,13132,5.879,13.413,1791,1.028,26.827,1814,1843,6165
2015,4811,408,2187,416574,404251,153,6.589,423,18.217,61183,4222,56961,1.044,15.135,36051,16551,19500,4.094,8.918,25132,6.217,17.836,37,71,269
2015,4812,1868,2059,36291,35991,219,10.652,213,10.360,4759,1117,3642,3.104,13.223,4110,2018,2092,5.607,11.420,649,1.803,22.839,150,155,627
2015,4831,636,970,44738,45412,100,10.384,86,8.930,3596,737,2859,1.623,7.919,5022,672,4350,1.480,11.059,-1426,-3.140,15.837,44,46,377
2015,4832,417,478,22659,22399,57,11.912,58,12.121,1565,369,1196,1.647,6.987,1068,395,673,1.764,4.768,497,2.219,9.536,44,44,153
2015,4841,52392,62749,961300,942786,11121,18.297,7187,11.824,137089,46950,90139,4.980,14.541,99437,33305,66132,3.533,10.547,37652,3.994,21.094,5251,5293,21197
2015,4842,38077,41956,491711,484690,5198,12.499,4458,10.720,81877,27074,54803,5.586,16.893,67743,21770,45973,4.492,13.977,14134,2.916,27.953,3185,3197,13305
2015,4851,464,751,53056,52218,70,9.217,87,11.455,6053,2451,3602,4.694,11.592,4578,2131,2447,4.081,8.767,1475,2.825,17.534,52,52,636
2015,4852,281,481,12660,13314,30,6.243,29,6.035,1010,119,891,0.894,7.586,2402,469,1933,3.523,18.041,-1392,-10.455,15.172,19,20,146
2015,4853,6880,7033,77505,76881,1156,16.551,1059,15.162,11799,3800,7999,4.943,15.347,10650,4880,5770,6.348,13.853,1149,1.495,27.705,846,856,3938
2015,4854,2512,4139,228608,224694,417,10.191,323,7.893,31278,14366,16912,6.394,13.920,23138,10625,12513,4.729,10.298,8140,3.623,20.595,165,166,2232
2015,4855,1132,1259,33850,33517,99,7.777,127,9.976,4552,1017,3535,3.034,13.581,3951,898,3053,2.679,11.788,601,1.793,23.576,106,108,766
2015,4859,3676,4150,87362,85889,659,16.240,475,11.705,14638,4722,9916,5.498,17.043,11880,5129,6751,5.972,13.832,2758,3.211,27.664,370,372,3468
2015,4861,72,769,14055,13192,80,10.589,53,7.015,3102,1383,1719,10.484,23.515,1331,298,1033,2.259,10.090,1771,13.425,20.180,6,6,30
2015,4862,116,2131,29099,31537,82,3.502,503,21.482,2373,758,1615,2.404,7.524,7450,6157,1293,19.523,23.623,-5077,-16.099,15.049,7,7,31
2015,4869,65,698,7902,7692,29,4.149,31,4.435,1004,245,759,3.185,13.053,574,109,465,1.417,7.463,430,5.591,14.926,D,D,D
2015,4871,526,574,11292,10859,92,16.341,70,12.433,1809,460,1349,4.236,16.659,961,323,638,2.974,8.850,848,7.809,17.700,52,52,269
2015,4872,1207,1251,13017,12932,167,13.441,150,12.072,1774,504,1270,3.897,13.718,1613,461,1152,3.565,12.473,161,1.245,24.946,101,102,340
2015,4879,157,180,2345,2308,23,12.500,31,16.848,301,78,223,3.380,13.042,220,116,104,5.026,9.532,81,3.510,19.064,18,18,74
2015,4881,3717,5436,175540,175549,413,7.533,506,9.229,25777,6565,19212,3.740,14.684,26190,10895,15295,6.206,14.919,-413,-0.235,29.367,281,284,2096
2015,4882,493,1383,39487,38095,100,7.225,102,7.370,5769,1519,4250,3.987,15.144,2979,1113,1866,2.922,7.820,2790,7.324,15.640,25,25,194
2015,4883,1807,2360,97686,98666,199,8.497,163,6.960,12608,1619,10989,1.641,12.778,14105,7227,6878,7.325,14.296,-1497,-1.517,25.557,106,108,399
2015,4884,9019,10396,94503,92902,1308,12.711,1097,10.660,16194,5201,10993,5.598,17.431,13188,5395,7793,5.807,14.196,3006,3.236,28.391,749,751,3354
2015,4885,13567,19621,253632,245707,2190,11.342,1564,8.100,39439,17763,21676,7.229,16.051,24071,9700,14371,3.948,9.797,15368,6.255,19.593,911,933,4324
2015,4889,1317,1447,16728,16369,210,14.815,151,10.653,2752,1134,1618,6.928,16.812,2024,732,1292,4.472,12.365,728,4.447,24.730,117,117,505
2015,4921,4015,9716,553618,529196,1696,18.339,760,8.218,68495,23324,45171,4.407,12.943,19440,5607,13833,1.060,3.674,49055,9.270,7.347,425,443,1851
2015,4922,3673,4065,39171,37883,477,11.651,535,13.068,7962,3541,4421,9.347,21.017,5549,2734,2815,7.217,14.648,2413,6.370,29.295,412,412,1817
2015,4931,7174,14744,786168,770177,1450,10.004,951,6.561,103946,38188,65758,4.958,13.496,71785,20599,51186,2.675,9.321,32161,4.176,18.641,332,349,3794
2015,5111,11522,16218,403243,414907,906,5.488,1489,9.019,35231,7929,27302,1.911,8.491,59453,16815,42638,4.053,14.329,-24222,-5.838,16.983,842,905,6459
2015,5112,6314,9204,487884,478032,1294,14.340,934,10.350,69059,15739,53320,3.292,14.447,48949,15720,33229,3.288,10.240,20110,4.207,20.479,467,469,5135
2015,5121,13681,16938,360215,350548,2333,13.842,2166,12.851,52064,18303,33761,5.221,14.852,33612,11141,22471,3.178,9.588,18452,5.264,19.177,1402,1420,5972
2015,5122,2740,2951,28717,28396,397,13.471,389,13.200,3668,2281,1387,8.033,12.917,3045,1142,1903,4.022,10.723,623,2.194,21.447,267,267,773
2015,5151,3958,7710,213684,213164,482,5.906,1385,16.970,31744,11981,19763,5.621,14.892,30826,11615,19211,5.449,14.461,918,0.431,28.922,213,261,2879
2015,5152,380,724,52663,53227,62,8.540,66,9.091,5301,1258,4043,2.363,9.959,6476,1073,5403,2.016,12.167,-1175,-2.208,19.919,27,28,236
2015,5173,4490,47484,973689,981832,4529,9.653,3393,7.232,109835,37243,72592,3.793,11.187,124271,28934,95337,2.947,12.657,-14436,-1.470,22.373,302,318,3345
2015,5174,345,427,8471,8403,51,11.888,55,12.821,1076,189,887,2.249,12.806,913,288,625,3.428,10.866,163,1.940,21.732,38,38,215
2015,5179,3383,4025,57242,55671,673,16.941,568,14.298,12254,5906,6348,10.609,22.012,9198,4830,4368,8.676,16.522,3056,5.489,33.044,428,428,2043
2015,5182,8812,13126,542360,529594,1649,12.661,1445,11.095,99483,22654,76829,4.278,18.785,73009,28046,44963,5.296,13.786,26474,4.999,27.572,784,912,14983
2015,5191,8297,10419,258344,252017,1579,15.323,1350,13.101,50471,12057,38414,4.784,20.027,36580,17467,19113,6.931,14.515,13891,5.512,29.030,926,935,4795
2015,5211,12,58,19188,18987,0,0.000,0,0.000,653,0,653,0.000,3.439,270,0,270,0.000,1.422,383,2.017,2.844,0,0,0
2015,5221,11834,118692,1908633,1936227,4476,3.758,5286,4.438,184558,45149,139409,2.332,9.532,235795,43696,192099,2.257,12.178,-51237,-2.646,19.064,332,488,4887
2015,5222,13421,41249,580428,569102,5191,12.661,4691,11.442,105565,27608,77957,4.851,18.549,84102,30733,53369,5.400,14.778,21463,3.771,29.556,1027,1247,6595
2015,5223,11572,27223,273194,270056,2529,9.291,2523,9.269,46580,13386,33194,4.957,17.248,40216,13192,27024,4.885,14.892,6364,2.357,29.783,1149,1248,5361
2015,5231,11114,39688,401149,399653,3290,8.137,4779,11.820,60951,16035,44916,4.012,15.251,57651,18520,39131,4.634,14.425,3300,0.826,28.851,757,764,2896
2015,5232,13,31,5997,6108,0,0.000,D,D,512,0,512,0.000,8.382,760,D,666,D,12.443,-248,-4.060,16.765,0,0,0
2015,5239,42473,48500,483680,480956,6365,13.232,5568,11.576,71941,25535,46406,5.309,14.958,66555,27155,39400,5.646,13.838,5386,1.120,27.676,3248,3269,11805
2015,5241,4624,31329,1489000,1465472,5164,16.529,4989,15.969,200430,65397,135033,4.463,13.677,152698,47814,104884,3.263,10.420,47732,3.257,20.839,303,309,1926
2015,5242,118878,134054,927578,915543,11725,8.788,10456,7.837,127577,47595,79982,5.199,13.935,103899,41589,62310,4.543,11.348,23678,2.586,22.697,7171,7280,23480
2015,5259,683,709,10256,8543,189,27.774,132,19.398,5377,4977,400,58.258,62.940,2269,1646,623,19.267,26.560,3108,36.381,53.120,113,114,1565
2015,5311,86854,114597,573592,569470,11191,9.824,9828,8.627,90987,41715,49272,7.325,15.977,82264,35982,46282,6.319,14.446,8723,1.532,28.891,6912,7155,22904
2015,5312,67171,78142,280366,276024,13323,17.555,8829,11.633,54092,26751,27341,9.692,19.597,45497,23470,22027,8.503,16.483,8595,3.114,32.966,4746,4800,10231
2015,5313,64728,80264,659693,655459,9345,11.785,7403,9.336,95493,36908,58585,5.631,14.569,87018,38948,48070,5.942,13.276,8475,1.293,26.552,4750,4798,20239
2015,5321,3522,15064,164511,155507,1490,10.098,874,5.923,29620,10773,18847,6.928,19.047,12062,3970,8092,2.553,7.757,17558,11.291,15.513,327,397,2191
2015,5322,7163,18253,142077,143229,1239,6.729,1557,8.456,16057,5014,11043,3.501,11.211,18539,7938,10601,5.542,12.944,-2482,-1.733,22.422,690,725,3346
2015,5323,2215,2655,18559,18133,188,7.106,169,6.388,2720,761,1959,4.197,15.000,1877,543,1334,2.995,10.351,843,4.649,20.703,120,126,395
2015,5324,7288,13646,182926,182016,1343,9.880,1236,9.093,31844,10015,21829,5.502,17.495,30202,10209,19993,5.609,16.593,1642,0.902,33.186,513,522,3985
2015,5331,2031,2207,34037,33412,242,10.990,232,10.536,4307,987,3320,2.954,12.891,2997,927,2070,2.774,8.970,1310,3.921,17.940,173,173,609
2015,5411,157860,169261,1139113,1143528,13001,7.656,14088,8.297,112683,36287,76396,3.173,9.854,121705,36690,85015,3.208,10.643,-9022,-0.789,19.708,10086,10158,26194
2015,5412,99229,119274,1344769,1311511,10249,8.620,9488,7.980,221908,62417,159491,4.759,16.920,155600,48506,107094,3.698,11.864,66308,5.056,23.728,6345,6521,35760
2015,5413,80499,100525,1452391,1436341,11599,11.709,8662,8.745,246955,109585,137370,7.629,17.193,213609,53078,160531,3.695,14.872,33346,2.322,29.744,4922,4997,17752
2015,5414,25371,25687,113027,110344,3771,14.851,3180,12.524,20542,8527,12015,7.728,18.616,15182,7231,7951,6.553,13.759,5360,4.858,27.518,2177,2180,5187
2015,5415,96703,116466,1686308,1654913,20248,17.632,16995,14.799,338594,127885,210709,7.728,20.460,274584,110597,163987,6.683,16.592,64010,3.868,33.184,10241,10277,39340
2015,5416,120841,130786,1184142,1158990,23046,17.868,19428,15.063,250248,92967,157281,8.021,21.592,199405,85857,113548,7.408,17.205,50843,4.387,34.410,13746,13784,48102
2015,5417,12554,16144,658861,650493,1970,12.266,1803,11.226,84322,23200,61122,3.567,12.963,66812,19846,46966,3.051,10.271,17510,2.692,20.542,1058,1067,7808
2015,5418,29229,32823,462953,464581,3603,10.962,3692,11.233,66923,21776,45147,4.687,14.405,70002,24340,45662,5.239,15.068,-3079,-0.663,28.810,2673,2719,15203
2015,5419,53202,59500,608766,597853,6546,11.106,5429,9.211,93830,36250,57580,6.063,15.694,71289,28888,42401,4.832,11.924,22541,3.770,23.848,3551,3581,17392
2015,5511,26653,52869,3348111,3306622,4527,8.611,3938,7.490,504673,159539,345134,4.825,15.262,421162,94862,326300,2.869,12.737,83511,2.526,25.474,681,717,10559
2015,5611,25186,27340,431987,426185,3271,11.990,3152,11.554,77036,28111,48925,6.596,18.076,65542,26457,39085,6.208,15.379,11494,2.697,30.758,2235,2246,16915
2015,5612,1818,6278,253369,249203,1593,26.637,998,16.688,40726,18995,21731,7.622,16.342,32866,13817,19049,5.544,13.188,7860,3.154,26.377,111,119,1511
2015,5613,24170,47142,5590831,5429666,7654,16.680,5147,11.216,1033421,227706,805715,4.194,19.033,706956,187187,519769,3.447,13.020,326465,6.013,26.040,2130,2211,102569
2015,5614,23056,29602,785774,776462,2791,9.376,3125,10.497,117462,30642,86820,3.946,15.128,98143,30263,67880,3.898,12.640,19319,2.488,25.280,2266,2322,16842
2015,5615,12743,21637,230564,230754,2021,8.978,3767,16.735,45474,24451,21023,10.596,19.707,47426,29146,18280,12.631,20.553,-1952,-0.846,39.413,852,859,3694
2015,5616,17620,23497,909966,900900,2309,9.844,2225,9.486,118669,21798,96871,2.420,13.172,99423,32389,67034,3.595,11.036,19246,2.136,22.072,1403,1411,15471
2015,5617,143947,151005,1799250,1780892,20358,13.614,17426,11.653,277817,85481,192336,4.800,15.600,240823,84910,155913,4.768,13.523,36994,2.077,27.045,11524,11574,55118
2015,5619,15517,17367,270518,268025,1833,10.607,1662,9.617,44632,12110,32522,4.518,16.652,39512,18938,20574,7.066,14.742,5120,1.910,29.484,1124,1127,9048
2015,5621,7144,10468,200241,198527,640,6.104,675,6.437,20620,5577,15043,2.809,10.386,16664,4884,11780,2.460,8.394,3956,1.993,16.788,482,487,2771
2015,5622,1229,2497,50285,50274,133,5.334,126,5.053,4756,1145,3611,2.278,9.460,4820,1881,2939,3.742,9.588,-64,-0.127,18.921,59,60,600
2015,5629,8170,9621,131266,129872,869,9.109,707,7.411,22932,5707,17225,4.394,17.657,20365,4725,15640,3.638,15.681,2567,1.977,31.362,447,460,2858
2015,6111,19018,21857,1006973,990021,1233,5.664,1059,4.864,84324,18669,65655,1.886,8.517,50786,15245,35541,1.540,5.130,33538,3.388,10.260,611,635,10387
2015,6112,462,1020,78775,81325,24,2.301,70,6.711,3384,582,2802,0.716,4.161,8557,1500,7057,1.844,10.522,-5173,-6.361,8.322,21,34,658
2015,6113,2380,4577,1871951,1854269,325,7.093,335,7.311,97314,2448,94866,0.132,5.248,61581,9161,52420,0.494,3.321,35733,1.927,6.642,57,57,1018
2015,6114,6484,6913,59397,58616,799,11.544,816,11.789,10084,3435,6649,5.860,17.204,8519,3400,5119,5.801,14.534,1565,2.670,29.067,561,575,2651
2015,6115,5992,7705,109937,110081,688,8.961,633,8.245,15114,5865,9249,5.328,13.730,15512,4012,11500,3.645,14.091,-398,-0.362,27.460,416,440,2280
2015,6116,40098,43100,402098,394410,5747,13.586,4148,9.806,72468,27027,45441,6.853,18.374,57260,17740,39520,4.498,14.518,15208,3.856,29.036,3026,3157,13422
2015,6117,5880,6822,107826,108031,1093,16.486,709,10.694,20962,5458,15504,5.052,19.404,21633,3970,17663,3.675,20.025,-671,-0.621,38.808,532,532,2444
2015,6211,160947,206288,2400466,2351243,19136,9.336,16496,8.048,367600,158737,208863,6.751,15.634,265727,104474,161253,4.443,11.302,101873,4.333,22.603,11344,11688,56043
2015,6212,119221,128620,906004,900539,6701,5.214,6495,5.054,106717,33863,72854,3.760,11.850,96347,34340,62007,3.813,10.699,10370,1.152,21.398,5355,5409,26802
2015,6213,117273,135242,821821,815080,12810,9.568,10101,7.544,132667,47185,85482,5.789,16.277,120876,40254,80622,4.939,14.830,11791,1.447,29.660,6931,7009,23021
2015,6214,15930,39699,916626,886659,4485,11.684,1856,4.835,138062,66428,71634,7.492,15.571,78672,18096,60576,2.041,8.873,59390,6.698,17.746,903,955,7229
2015,6215,7039,16230,279578,267058,4586,31.621,1132,7.805,68991,43688,25303,16.359,25.834,42682,11015,31667,4.125,15.982,26309,9.851,31.965,594,637,5387
2015,6216,19833,28993,1370204,1334380,3606,12.634,2702,9.467,258811,83830,174981,6.282,19.396,186521,61788,124733,4.630,13.978,72290,5.417,27.956,1706,1752,24633
2015,6219,6156,9686,294375,291928,888,9.258,700,7.298,45422,15740,29682,5.392,15.559,40534,15001,25533,5.139,13.885,4888,1.674,27.770,435,451,5350
2015,6221,2565,5050,5104812,5119196,129,2.566,85,1.691,204968,44892,160076,0.877,4.004,235139,25773,209366,0.503,4.593,-30171,-0.589,8.008,47,48,5995
2015,6222,407,616,224909,227124,17,2.780,8,1.308,7049,1779,5270,0.783,3.104,11082,208,10874,0.092,4.879,-4033,-1.776,6.207,6,6,151
2015,6223,351,941,285324,283954,42,4.473,38,4.047,15161,3494,11667,1.230,5.339,12498,2722,9776,0.959,4.401,2663,0.938,8.803,20,20,1625
2015,6231,8401,16303,1675841,1676146,1039,6.393,938,5.771,155505,71318,84187,4.255,9.278,156458,63547,92911,3.791,9.334,-953,-0.057,18.555,517,541,39414
2015,6232,9624,39956,753189,748775,2810,7.098,2070,5.229,107604,29282,78322,3.911,14.371,97709,24180,73529,3.229,13.049,9895,1.321,26.098,375,460,4875
2015,6233,16127,22765,902751,886886,1972,8.749,1524,6.761,109724,34937,74787,3.939,12.372,77051,23327,53724,2.630,8.688,32673,3.684,17.376,1058,1075,15944
2015,6239,2969,4894,131059,130669,360,7.333,390,7.945,15795,4036,11759,3.089,12.088,15084,4913,10171,3.760,11.544,711,0.544,23.087,149,169,1584
2015,6241,55980,73162,1630916,1591778,9384,13.132,5974,8.360,231431,66478,164953,4.176,14.539,153813,41744,112069,2.622,9.663,77618,4.876,19.326,4001,4060,25860
2015,6242,9999,14104,188191,184036,627,4.465,504,3.589,22941,3446,19495,1.872,12.466,14929,2990,11939,1.625,8.112,8012,4.354,16.224,297,313,1835
2015,6243,3963,7494,325813,328485,396,5.278,414,5.518,37725,4549,33176,1.385,11.485,43754,7116,36638,2.166,13.320,-6029,-1.835,22.969,140,149,3189
2015,6244,54977,70107,893101,882390,6434,9.192,6207,8.868,117411,40446,76965,4.584,13.306,95952,37222,58730,4.218,10.874,21459,2.432,21.748,4437,4511,25796
2015,7111,7135,7278,123063,122526,840,11.661,691,9.593,17546,5039,12507,4.113,14.320,16601,4647,11954,3.793,13.549,945,0.771,27.098,451,452,3669
2015,7112,3214,3388,128501,127100,402,11.879,394,11.643,17112,4278,12834,3.366,13.463,14253,3147,11106,2.476,11.214,2859,2.249,22.428,303,304,2620
2015,7113,6060,6480,163474,161191,830,13.046,594,9.337,23066,6042,17024,3.748,14.310,18301,3759,14542,2.332,11.354,4765,2.956,22.707,380,383,1959
2015,7114,2970,3096,20009,19967,423,13.812,356,11.624,3069,1203,1866,6.025,15.371,2974,1391,1583,6.967,14.895,95,0.476,29.790,255,256,1175
2015,7115,15149,15183,46746,45939,2866,19.194,2363,15.826,12487,6380,6107,13.888,27.182,10872,5113,5759,11.130,23.666,1615,3.516,47.333,1404,1404,3137
2015,7121,6583,7053,145791,144352,338,4.814,273,3.889,10709,1870,8839,1.295,7.419,7759,1062,6697,0.736,5.375,2950,2.044,10.750,158,158,767
2015,7131,2291,2647,198465,190884,319,11.995,344,12.935,24633,5044,19589,2.642,12.905,9616,4215,5401,2.208,5.038,15017,7.867,10.075,274,277,2097
